Type,Item Code,Sales Description,Print as single line (sales),Print as single line (purchasing),Matrix Parent,Barcode,Serial Number,Item is active?,Item is Sold,Item is Purchased,Is Matrix,Commodity code,Amounts as percentage,Unit Price,Sales Units,Foreign Price 1,Foreign Price 1,Foreign Price 2,Foreign Price 2,Pays Commission,Unit Cost,Purchase Units,Foreign Cost 1,Foreign Cost 1,Foreign Cost 2,Foreign Cost 2,On Hand,On Sales Orders (Allocated),Free Stock,Average Cost,On Sales Orders (Not Allocated),Shortfall,On Purchase Orders,Stock Units,1 Purchase Unit =,1 Sales Unit =,Location,Last Stock Take,Units counted,Supplier Part number/Code,Supplier Description,Use on Purchase Documents,Default Order Type,Re-order level,Minimum Order Value,Minimum Order Quantity,Average Lead Time,Category 1,Category 2,Category 3,Category 4,Attribute 1,Attribute 2,Attribute 3,Attribute 4,Attribute 5,Attribute 6,Item Class,Image 1,Image 2,Image 3,Image 4,Item is Drop Shipped,Pack Separately,Weigh Before Shipping,Number of units per box,Shipping Instructions,Dimension Units,Height,Width,Length,Weight Units,Weight,Volume Units,Volume,Dimension Units,Height,Width,Length,Weight Units,Weight,Volume Units,Volume,Revenue/Income,Asset,Expense,Available in Portal Cart,Cart Mapping,Price Impact
Stock Item,01024,"Amager, Sloth - Sinner Series (12 x 500ml)",,,,,,Y,Y,Y,N,,,95.34,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,60,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,01025,"Amager, Sundby Stout (12 x 500ml)",,,,,,Y,Y,Y,N,,,88.05,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,60,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,01026,"Amager, Wookiee IPA (12 x 500ml)",,,,,,Y,Y,Y,N,,,122.32,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,60,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,01027,"Amager, Wrath - Sinner Series (12 x 500ml)",,,,,,Y,Y,Y,N,,,138.36,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,60,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,02001,"Baird, Angry Boy Brown Ale (24 x 330ml)",,,,,,Y,Y,Y,N,,,102.27,Case(s),0.00,None,0.00,None,Y,102.27,Each,0.00,None,0.00,None,29,0,29,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,24,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,02003,"Baird, Four Sisters Spring Bock (12 x 633ml)",,,,,,N,Y,Y,N,,,128.75,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,02004,"Baird, Kurofune Porter (24 x 360ml)",,,,,,Y,Y,Y,N,,,126.48,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,45,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,24,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,02005,"Baird, Numazu Lager (24 x 330ml)",,,,,,Y,Y,Y,N,,,94.77,Case(s),0.00,None,0.00,None,Y,94.77,Each,0.00,None,0.00,None,6,0,6,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,45,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,24,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,02006,"Baird, Red Rose Amber Ale (24 x 330ml)",,,,,,Y,Y,Y,N,,,97.27,Case(s),0.00,None,0.00,None,Y,97.27,Each,0.00,None,0.00,None,-3,0,-3,0,0,3,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,45,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,24,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,02007,"Baird, Rising Sun Pale Ale (24 x 330ml)",,,,,,Y,Y,Y,N,,,94.93,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,-2,0,-2,0,0,2,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,45,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,24,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,02008,"Baird, Shizuoka Natsumikan Ale (12 x 633ml)",,,,,,N,Y,Y,N,,,138.05,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,45,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,02009,"Baird, Single Take Session Ale (24 x 360ml) 5+1",,,,,,Y,Y,Y,N,,,97.27,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,91,0,91,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,45,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,24,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,02010,"Baird, Suruga Bay Imperial IPA (24 x 360ml)",,,,,,Y,Y,Y,N,,,121.49,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,105,0,105,0,1,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,45,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,24,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,02011,"Baird, Teikoku IPA (24 x 360ml)",,,,,,Y,Y,Y,N,,,116.26,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,45,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,24,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,02012,"Baird, West Coast Wheat Wine (24 x 330ml)",,,,,,Y,Y,Y,N,,,133.01,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,23,0,23,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,45,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,02013,"Baird, Wheat King Ale (24 x 360ml)",,,,,,Y,Y,Y,N,,,117.71,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,45,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,24,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,03501,Beer Here / Northdown - KEG Cool Hops (30L ecokeg),,,,,,N,Y,Y,N,,,199.76,Kegs,0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,60,None,None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,45,40,40,kg,30,,,,,,,,,,,Sales,Cash on Hand,Cash on Hand,Y,,
Stock Item,03002,Beer Here / Northdown Collab - VIctoria's Secret (24 x 330ml),,,,,,Y,Y,Y,N,,,92.77,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,60,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,24,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,03003,"Beer Here, Dark Hops BIPA (24 x 330ml)",,,,,,Y,Y,Y,N,,,140.61,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,16,0,16,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,60,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,03004,"Beer Here, Dead Cat (20 x 500ml)",,,,,,Y,Y,Y,N,,,112.91,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,60,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,20,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,03005,"Beer Here, Executioner IPA (12 x 500ml)",,,,,,Y,Y,Y,N,,,99.83,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,13,0,13,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,60,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,20,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,03006,"Beer Here, Hop fix (24x330ml) IPA",,,,,,Y,Y,Y,N,,,141.96,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,60,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,03502,"Beer Here, KEG Autumnic Fallout (30L keykeg)",,,,,,Y,Y,Y,N,,,319.03,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,60,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,45,40,40,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,03503,"Beer Here, KEG Birra De Mare (30L Keykeg)",,,,,,Y,Y,Y,N,,,376.71,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,60,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,45,40,40,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,03504,"Beer Here, KEG Dead Cat (30L Keykeg)",,,,,,Y,Y,Y,N,,,283.53,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,60,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,45,40,40,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,03505,"Beer Here, KEG Fatcat (30L Keykeg)",,,,,,Y,Y,Y,N,,,319.15,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,60,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,45,40,40,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,03506,"Beer Here, KEG Jule IPA (30L keykeg)",,,,,,Y,Y,Y,N,,,337.81,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,60,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,45,40,40,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,03507,"Beer Here, KEG Hop Fix (30L Keykeg)",,,,,,Y,Y,Y,N,,,346.40,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,60,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,45,40,40,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,03508,"Beer Here, Hoptilicus ASA (KEG) 30 litre",,,,,,Y,Y,Y,N,,,370.28,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,2,0,2,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,60,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,45,40,40,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,03510,"Beer Here, KEG Kama Citra (30L Keykeg)",,,,,,Y,Y,Y,N,,,343.22,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,60,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,45,40,40,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,03511,"Beer Here, KEG Lupulus (30L Keykeg)",,,,,,Y,Y,Y,N,,,239.24,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,60,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,45,40,40,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,03512,"Beer Here, Nordic Rye Traditional Ale (KEG) 30 Litre",,,,,,Y,Y,Y,N,,,333.48,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,3,0,3,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,60,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,45,40,40,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,10038,"Red Duck, Wooly Nelson (24 x 330ml)",,,,,,Y,Y,Y,N,,,78.80,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,60.8,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),Supplier = Red Duck,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,03513,"Beer Here, KEG Paske (30L keykeg)",,,,,,Y,Y,Y,N,,,381.73,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,60,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,45,40,40,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,03514,"Beer Here, KEG SOD (30L Keykeg)",,,,,,Y,Y,Y,N,,,330.24,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,60,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,45,40,40,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,03515,"Beer Here, KEG Whitecat (30L keykeg)",,,,,,Y,Y,Y,N,,,244.86,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,60,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,45,40,40,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,03007,"Beer Here, Kremlin Crude (12 x 500ml)",,,,,,Y,Y,Y,N,,,110.42,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,60,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,03008,"Beer Here, Lupulus (12 x 500ml) APA",,,,,,Y,Y,Y,N,,,102.85,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,60,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,03009,"Beer Here, Nordic Rye (24 x 330ml)",,,,,,Y,Y,Y,N,,,139.04,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,60,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,03010,"Beer Here, Sod - Baltic Porter (8x500ml)",,,,,,Y,Y,Y,N,,,103.16,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,12,0,12,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,60,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,20,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,03011,"Beer Here, Whitecat (8 x 500ml)",,,,,,Y,Y,Y,N,,,65.77,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,60,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,8,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,03012,"Beer Here, Wicked Wheat (24x330ml)",,,,,,Y,Y,Y,N,,,127.49,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,60,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,20,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,04001,"Croucher, 330ml Pale Ale (24 x 330ml)",,,,,,Y,Y,Y,N,,,99.74,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,22,0,22,1.70448276914399,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,20,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,24,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,04002,"Croucher, 330ml Pilsner (24 x 330ml)",,,,,,Y,Y,Y,N,,,98.91,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,1,0,1,0.637368453176398,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,20,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,24,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,04003,"Croucher, 500ml Pale Ale (12 x 500ml)",,,,,,Y,Y,Y,N,,,79.94,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,10,0,10,1.63192308866061,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,20,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,04004,"Croucher, 500ml Pilsner (12 x 500ml)",,,,,,Y,Y,Y,N,,,79.95,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,34,0,34,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,20,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,04005,"Croucher, Galaxy IPA (12 x 500ml)",,,,,,Y,Y,Y,N,,,96.26,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,20,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,09016,"Moylan's, Our Dark Secret (12 x 650ml)",,,,,,Y,Y,Y,N,,,143.07,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,64.8,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,04006,"Croucher, Patriot Black Ale (12 x 500ml)",,,,,,Y,Y,Y,N,,,92.49,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,63,0,63,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,20,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,09017,"Moylan's, ESB - Extra Special Bitter (12 x 650ml)",,,,,,Y,Y,Y,N,,,77.96,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,25.92,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,09525,"Moylan's, KEG Our Dark Secret (50L keg)",,,,,,Y,Y,Y,N,,,486.58,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,183.600006103516,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,52,42,42,kg,60,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,09526,"Moylan's, KEG Hopgarten Pilsner (30L keg)",,,,,,Y,Y,Y,N,,,232.67,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,52,35,35,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,09527,"Moylan's, KEG Tipperary Pale Ale (30L keg)",,,,,,Y,Y,Y,N,,,237.39,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,18.143809000651,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,52,35,35,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,09528,"Moylan's, KEG Dragoon's Stout (30L keg)",,,,,,Y,Y,Y,N,,,298.30,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,52,35,35,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,09529,"Moylan's, KEG Celts Golden Ale (30L keg)",,,,,,Y,Y,Y,N,,,242.05,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,52,35,35,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,09530,"Moylan's, KEG Kiltlifter Scotch Ale (30L keg)",,,,,,Y,Y,Y,N,,,317.18,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,-66.0950012207031,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,52,35,35,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
